Date,Open,High,Low,Close,Adj Close,Volume
2023-05-10,14.060000,14.160000,13.630000,13.890000,13.629236,127668
2023-05-11,13.770000,14.300000,13.680000,14.130000,13.864731,248336
2023-05-12,14.080000,14.320000,13.850000,13.930000,13.668486,116008
2023-05-15,13.800000,14.260000,13.500000,13.900000,13.639048,99540
2023-05-16,13.830000,14.750000,13.830000,14.650000,14.374968,155375
2023-05-17,14.650000,15.240000,14.480000,15.230000,14.944079,188602
2023-05-18,15.230000,16.350000,14.980000,15.760000,15.464130,686072
2023-05-22,15.820000,16.200001,14.970000,15.150000,14.865582,242780
2023-05-23,15.190000,15.210000,14.600000,14.990000,14.708585,135658
2023-05-24,15.040000,15.540000,14.750000,15.060000,14.777271,224748
2023-05-25,14.790000,15.010000,14.650000,14.750000,14.473091,211577
2023-05-26,14.840000,15.150000,14.740000,14.870000,14.590838,247059
2023-05-29,15.010000,15.350000,15.010000,15.300000,15.012766,147699
2023-05-30,15.360000,16.010000,15.310000,15.980000,15.679999,195492
2023-05-31,15.980000,16.990000,15.610000,16.549999,16.549999,389123
2023-06-01,16.549999,16.860001,16.340000,16.590000,16.590000,230842
2023-06-02,16.600000,16.790001,16.400000,16.510000,16.510000,266508
2023-06-05,16.600000,17.120001,16.520000,16.950001,16.950001,278272
2023-06-06,16.950001,17.340000,16.500000,17.049999,17.049999,386764
2023-06-07,17.070000,17.780001,16.990000,17.070000,17.070000,456100
2023-06-08,17.090000,17.230000,16.410000,16.700001,16.700001,382813
2023-06-09,16.700001,17.049999,16.240000,17.049999,17.049999,255657
2023-06-12,17.049999,17.559999,17.020000,17.250000,17.250000,369171
2023-06-13,17.150000,17.240000,16.299999,16.480000,16.480000,252403
2023-06-14,16.480000,16.750000,16.110001,16.320000,16.320000,164132
2023-06-15,16.360001,16.620001,15.720000,16.459999,16.459999,177741
2023-06-16,16.450001,17.530001,16.450001,17.150000,17.150000,768909
2023-06-19,17.200001,17.280001,16.330000,16.330000,16.330000,282775
2023-06-20,16.170000,17.180000,15.980000,16.250000,16.250000,200173
2023-06-21,16.299999,16.990000,16.209999,16.299999,16.299999,270101
2023-06-22,16.299999,16.770000,15.960000,16.500000,16.500000,274856
2023-06-23,16.700001,17.299999,16.520000,16.980000,16.980000,441633
2023-06-26,17.000000,17.820000,17.000000,17.730000,17.730000,309815
2023-06-27,17.549999,18.290001,17.500000,18.190001,18.190001,268414
2023-07-03,18.200001,19.540001,18.150000,18.980000,18.980000,955223
2023-07-04,19.000000,20.000000,18.980000,19.559999,19.559999,957678
2023-07-05,19.559999,20.520000,19.250000,20.160000,20.160000,1043594
2023-07-06,20.379999,22.160000,20.200001,22.160000,22.160000,1380880
2023-07-07,22.639999,23.840000,21.559999,22.760000,22.760000,1650789
2023-07-10,22.200001,24.719999,22.139999,24.100000,24.100000,1305498
2023-07-11,24.459999,24.780001,22.959999,24.139999,24.139999,1042353
2023-07-12,24.139999,25.959999,23.740000,24.860001,24.860001,1695997
2023-07-13,25.400000,26.240000,24.139999,24.200001,24.200001,959956
2023-07-14,25.000000,26.620001,24.500000,26.620001,26.620001,796282
2023-07-17,27.500000,27.959999,26.139999,26.139999,26.139999,2094741
2023-07-18,27.000000,27.400000,23.540001,23.620001,23.620001,1170756
2023-07-19,23.620001,25.379999,22.600000,24.340000,24.340000,950946
2023-07-20,25.200001,25.420000,24.500000,24.740000,24.740000,612072
2023-07-21,25.000000,26.219999,24.020000,25.200001,25.200001,1401728
2023-07-24,24.980000,25.840000,24.520000,24.879999,24.879999,858417
2023-07-25,25.139999,25.920000,24.020000,24.240000,24.240000,861871
2023-07-26,24.240000,25.020000,23.799999,24.860001,24.860001,387756
2023-07-27,24.860001,25.480000,24.760000,25.219999,25.219999,595818
2023-07-28,25.260000,25.980000,24.940001,25.040001,25.040001,829683
2023-07-31,25.420000,25.700001,24.600000,24.700001,24.700001,1006806
2023-08-01,24.700001,25.059999,23.740000,23.900000,23.900000,585469
2023-08-02,23.980000,25.059999,23.700001,24.059999,24.059999,838146
2023-08-03,24.240000,25.120001,23.040001,24.719999,24.719999,834928
2023-08-04,25.000000,26.879999,24.799999,26.160000,26.160000,1206548
2023-08-07,26.299999,27.860001,26.180000,27.100000,27.100000,986636
2023-08-08,28.000000,28.000000,25.540001,26.280001,26.280001,724095
